playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
hansero02,1958,1,BAL,AL,12,19,1,0,0,0,0,1,0,0,0,7,0,1,1,1,0
hardyca01,1958,1,CLE,AL,27,49,10,10,3,0,1,6,1,2,6,14,0,1,1,1,0
harrebi01,1958,1,CLE,AL,101,229,36,50,4,0,7,19,12,2,15,36,2,2,1,1,3
harriga01,1958,1,DET,AL,134,451,63,123,18,8,20,83,1,2,36,60,3,4,1,6,10
harshja01,1958,1,BAL,AL,47,82,11,16,1,0,6,14,0,0,17,22,0,0,1,1,2
hatfifr01,1958,1,CLE,AL,3,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hatfifr01,1958,2,CIN,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haydele01,1958,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hazlebo01,1958,1,ML1,NL,20,56,6,10,0,0,0,5,0,0,9,4,0,1,0,0,0
hazlebo01,1958,2,DET,AL,43,58,5,14,2,0,2,5,0,0,5,13,0,0,0,0,0
hearnji01,1958,1,PHI,NL,39,14,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
heganji01,1958,1,DET,AL,45,130,14,25,6,0,1,7,0,0,10,32,1,0,0,0,5
heganji01,1958,2,PHI,NL,25,59,5,13,6,0,0,6,0,0,4,16,0,0,0,0,0
heldwo01,1958,1,KC1,AL,47,131,13,28,2,0,4,16,0,1,10,28,0,2,2,2,5
heldwo01,1958,2,CLE,AL,67,144,12,28,4,1,3,17,1,2,15,36,0,4,1,2,4
hemusso01,1958,1,PHI,NL,105,334,53,95,14,3,8,36,3,1,51,34,6,8,6,2,4
henribo01,1958,1,CIN,NL,5,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
henrybi01,1958,1,CHN,NL,44,17,2,4,1,0,0,1,0,0,2,6,0,0,0,0,0
herbera01,1958,1,KC1,AL,42,52,4,10,3,0,0,2,0,0,5,12,0,0,2,0,1
herrepa01,1958,1,PHI,NL,29,63,5,17,3,0,1,6,1,2,7,15,0,1,0,1,2
herzowh01,1958,1,WS1,AL,8,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
herzowh01,1958,2,KC1,AL,88,96,11,23,1,2,0,9,0,3,16,21,1,0,0,1,0
hillmda01,1958,1,CHN,NL,32,41,4,6,2,0,0,3,0,0,0,20,0,0,2,0,0
hoakdo01,1958,1,CIN,NL,114,417,51,109,30,0,6,50,6,8,43,36,4,2,3,1,11
hobbigl01,1958,1,CHN,NL,55,48,3,7,0,0,0,1,0,0,1,26,0,0,1,1,2
hodgegi01,1958,1,LAN,NL,141,475,68,123,15,1,22,64,8,2,52,87,3,0,2,3,15
hoeftbi01,1958,1,DET,AL,43,44,10,12,0,2,0,5,0,0,4,11,0,0,1,1,1
hookja01,1958,1,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housefr03,1958,1,KC1,AL,76,202,16,51,6,3,4,24,1,0,12,13,2,1,1,2,9
howarel01,1958,1,NYA,AL,103,376,45,118,19,5,11,66,1,1,22,60,6,0,4,4,9
howarfr01,1958,1,LAN,NL,8,29,3,7,1,0,1,2,0,0,1,11,0,0,0,0,1
howeldi01,1958,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntebi03,1958,1,KC1,AL,22,58,6,9,1,1,2,11,1,1,5,7,0,0,3,0,1
huntebi03,1958,2,CLE,AL,76,190,21,37,10,2,0,9,4,1,17,37,1,1,5,1,3
hydedi01,1958,1,WS1,AL,53,18,1,0,0,0,0,0,0,0,2,7,0,0,3,0,2
jablora01,1958,1,SFN,NL,82,230,28,53,15,1,12,46,2,0,17,50,2,2,0,2,11
jacksla01,1958,1,SLN,NL,50,60,4,9,1,0,0,2,0,1,1,20,0,0,2,0,2
jackslo01,1958,1,CHN,NL,24,35,5,6,2,1,1,6,0,1,1,9,0,0,0,0,1
jacksra01,1958,1,LAN,NL,35,65,8,12,3,0,1,4,0,0,5,10,1,0,0,0,3
jacksra01,1958,2,CLE,AL,29,91,7,22,3,1,4,13,0,0,3,18,0,0,0,0,3
jacksro01,1958,1,CHA,AL,61,146,19,34,4,0,7,21,2,0,18,46,0,2,0,1,4
jamesjo01,1958,1,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jayjo01,1958,1,ML1,NL,18,32,0,3,0,0,0,0,0,0,4,16,0,0,1,0,1
jeffcha01,1958,1,CIN,NL,50,9,2,5,0,0,0,0,0,0,1,2,0,0,0,0,0
jenseja01,1958,1,BOS,AL,154,548,83,157,31,0,35,122,9,4,99,65,7,3,1,4,13
johnsco01,1958,1,BAL,AL,26,34,1,7,1,0,0,2,0,0,2,12,0,0,1,1,0
johnsda01,1958,1,NYA,AL,5,16,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0
johnsdo03,1958,1,SFN,NL,17,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
johnser02,1958,1,ML1,NL,15,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
johnsfo01,1958,1,CHN,NL,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
johnske02,1958,1,KC1,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesgo01,1958,1,SFN,NL,11,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
jonessa02,1958,1,SLN,NL,35,90,2,9,0,0,0,4,0,0,2,26,0,0,2,1,3
joneswi01,1958,1,PHI,NL,118,398,52,108,15,1,14,60,1,2,49,45,4,2,3,4,8
kalinal01,1958,1,DET,AL,146,543,84,170,34,7,16,85,7,4,54,47,6,2,3,5,18
kaskoed01,1958,1,SLN,NL,104,259,20,57,8,1,2,22,1,2,21,25,6,0,1,2,9
kattra01,1958,1,SLN,NL,19,41,1,7,1,0,1,4,0,0,4,6,0,0,1,1,3
kazante01,1958,1,PHI,NL,95,289,21,66,12,2,3,35,2,3,22,34,2,4,2,1,9
keegabo01,1958,1,CHA,AL,14,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
kellnal01,1958,1,KC1,AL,8,11,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0
kellnal01,1958,2,CIN,NL,18,28,5,10,0,0,0,6,0,0,2,6,0,0,0,0,1
kellybo01,1958,1,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellybo01,1958,2,CLE,AL,13,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kemmeru01,1958,1,WS1,AL,40,69,3,11,0,0,0,1,0,0,2,28,0,0,2,0,2
keougma01,1958,1,BOS,AL,68,118,21,26,3,3,1,9,1,1,7,29,0,0,0,1,2
kielyle01,1958,1,BOS,AL,47,13,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
killeha01,1958,1,WS1,AL,13,31,2,6,0,0,0,2,0,0,0,12,0,1,0,1,0
kindaje01,1958,1,CHN,NL,3,6,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
kingch01,1958,1,CHN,NL,8,8,1,2,0,0,0,1,0,0,3,1,1,0,0,0,0
kingji01,1958,1,SFN,NL,34,56,8,12,2,1,2,8,0,1,10,8,1,1,0,0,0
kippfr01,1958,1,LAN,NL,42,36,4,9,1,0,0,1,0,0,1,4,0,0,0,0,0
kirklwi01,1958,1,SFN,NL,122,418,48,108,25,6,14,56,3,2,43,69,7,5,0,4,5
klausbi01,1958,1,BOS,AL,61,88,5,14,4,0,1,7,0,0,5,16,0,0,0,0,2
klimclo01,1958,1,KC1,AL,2,10,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0
klinero01,1958,1,PIT,NL,33,74,2,2,1,0,0,1,0,0,4,42,0,1,9,0,2
klippjo01,1958,1,CIN,NL,12,8,1,1,0,0,0,1,0,0,0,2,0,0,1,0,1
klippjo01,1958,2,LAN,NL,45,20,1,1,0,0,0,0,0,0,0,10,0,0,1,0,0
kluszte01,1958,1,PIT,NL,100,301,29,88,13,4,4,37,0,0,26,16,6,1,1,2,8
koppejo01,1958,1,ML1,NL,16,9,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0
korchst01,1958,1,WS1,AL,21,51,6,4,2,1,0,1,0,0,1,16,1,0,0,0,0
koufasa01,1958,1,LAN,NL,40,49,2,6,1,0,0,1,0,0,1,26,0,0,5,0,0
kravida01,1958,1,PIT,NL,45,100,9,24,3,2,1,5,0,0,11,10,5,0,0,1,4
kubekto01,1958,1,NYA,AL,138,559,66,148,21,1,2,48,5,4,25,57,3,1,8,4,7
kucksjo01,1958,1,NYA,AL,34,40,2,5,2,0,0,2,0,0,3,9,0,0,6,0,0
kuennha01,1958,1,DET,AL,139,561,73,179,39,3,8,54,5,10,51,34,8,0,3,4,13
labincl01,1958,1,LAN,NL,52,18,0,1,0,0,0,0,0,0,2,12,0,0,1,0,0
landiji01,1958,1,CHA,AL,142,523,72,145,23,7,15,64,19,7,52,80,1,8,9,1,9
landrho01,1958,1,SLN,NL,70,144,9,31,4,0,3,13,0,1,26,21,4,0,1,0,2
larkeno01,1958,1,LAN,NL,99,253,32,70,16,5,4,29,1,1,29,21,0,3,1,5,8
larsedo01,1958,1,NYA,AL,28,49,9,15,1,0,4,13,0,2,5,9,0,0,2,1,2
laryfr01,1958,1,DET,AL,39,88,6,15,1,1,1,6,0,2,3,20,0,0,9,0,2
latmaba01,1958,1,CHA,AL,13,12,2,1,0,0,0,0,0,0,2,7,0,0,1,0,0
lauch01,1958,1,DET,AL,30,68,8,10,1,2,0,6,0,0,12,15,2,2,0,0,2
lawrebr01,1958,1,CIN,NL,46,53,1,6,0,0,0,3,1,1,5,13,0,0,1,2,1
lawve01,1958,1,PIT,NL,36,62,11,12,3,1,2,12,0,0,9,10,0,0,7,2,4
leedo01,1958,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lehmake01,1958,1,BAL,AL,31,14,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
lemonbo01,1958,1,CLE,AL,15,13,1,3,0,0,0,1,0,0,1,4,0,0,0,0,0
lemonji01,1958,1,WS1,AL,142,501,65,123,15,9,26,75,2,4,50,120,3,1,1,2,11
lepcite01,1958,1,BOS,AL,50,136,10,27,3,0,6,14,0,1,12,47,1,1,0,0,2
lillibo01,1958,1,LAN,NL,20,69,10,27,3,1,1,5,1,2,4,2,0,1,1,2,1
lindsch02,1958,1,CHA,AL,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
lipetan01,1958,1,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
littldi01,1958,1,ML1,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lockmwh01,1958,1,SFN,NL,92,122,15,29,5,0,2,7,0,0,13,8,4,0,6,0,0
loesbi01,1958,1,BAL,AL,32,30,1,2,0,0,0,1,0,0,1,10,0,0,3,1,0
loganjo01,1958,1,ML1,NL,145,530,54,120,20,0,11,53,1,2,40,57,1,5,13,2,8
lollash01,1958,1,CHA,AL,127,421,53,115,16,0,20,84,2,1,57,37,3,8,1,4,12
longda02,1958,1,CHN,NL,142,480,68,130,26,4,20,75,2,0,66,64,9,2,0,6,15
lonnejo01,1958,1,PHI,NL,17,50,0,7,2,0,0,2,0,0,2,11,0,0,0,2,1
lopatst01,1958,1,PHI,NL,86,258,36,64,9,0,9,33,0,1,60,63,9,2,0,2,15
lopezhe01,1958,1,KC1,AL,151,564,84,147,28,4,17,73,2,2,49,61,2,2,7,9,23
lowntu01,1958,1,CHN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowntu01,1958,2,CIN,NL,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowntu01,1958,3,CHA,AL,27,9,0,3,0,0,0,2,0,0,0,3,0,0,1,0,0
lumenra01,1958,1,WS1,AL,8,8,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
lumpeje01,1958,1,NYA,AL,81,232,34,59,8,4,3,32,1,2,23,21,2,1,2,4,7
lynchje01,1958,1,CIN,NL,122,420,58,131,20,5,16,68,1,4,18,54,1,0,2,3,7
maasdu01,1958,1,KC1,AL,10,17,2,3,2,0,0,1,0,0,1,5,0,0,1,0,0
maasdu01,1958,2,NYA,AL,22,34,3,3,0,0,0,1,0,0,3,11,0,0,1,0,0
mabebo01,1958,1,SLN,NL,32,24,2,1,0,0,0,1,0,0,1,15,0,0,3,0,0
maglisa01,1958,1,NYA,AL,7,7,1,1,0,0,1,3,0,0,0,4,0,0,0,0,0
maglisa01,1958,2,SLN,NL,10,16,0,2,0,0,0,1,0,0,1,6,0,0,1,0,0
malkmbo01,1958,1,WS1,AL,41,70,5,13,2,1,0,3,0,0,4,15,0,0,0,0,3
malzofr01,1958,1,BOS,AL,155,627,76,185,30,2,15,87,1,3,33,53,3,4,5,3,21
mantife01,1958,1,ML1,NL,85,226,37,50,5,1,7,19,2,0,20,20,2,0,4,2,6
mantlmi01,1958,1,NYA,AL,150,519,127,158,21,1,42,97,18,3,129,120,13,2,2,2,11
marisro01,1958,1,CLE,AL,51,182,26,41,5,1,9,27,4,2,17,33,2,0,0,3,0
marisro01,1958,2,KC1,AL,99,401,61,99,14,3,19,53,0,0,28,52,1,2,2,2,2
marshji01,1958,1,BAL,AL,85,191,17,41,4,3,5,19,3,2,18,30,1,0,0,2,4
marshji01,1958,2,CHN,NL,26,81,12,22,2,0,5,11,1,0,12,13,0,1,0,0,0
martibi02,1958,1,DET,AL,131,498,56,127,19,1,7,42,5,3,16,62,0,3,13,6,16
martimo01,1958,1,SLN,NL,17,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
martimo01,1958,2,CLE,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martybo01,1958,1,KC1,AL,95,226,25,59,10,7,2,23,1,4,26,36,5,0,1,1,2
masonha01,1958,1,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
massago01,1958,1,CHN,NL,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
matheed01,1958,1,ML1,NL,149,546,97,137,18,1,31,77,5,0,85,85,5,2,8,8,9
maurira01,1958,1,LAN,NL,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
maxwech01,1958,1,DET,AL,131,397,56,108,14,4,13,65,6,1,64,54,4,0,0,5,5
mayered02,1958,1,CHN,NL,19,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
mayswi01,1958,1,SFN,NL,152,600,121,208,33,11,29,96,31,6,78,56,12,1,0,6,11
mazerbi01,1958,1,PIT,NL,152,567,69,156,24,6,19,68,1,1,25,71,3,3,9,3,15
mcanaji01,1958,1,CHA,AL,5,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
mccormi03,1958,1,SFN,NL,42,54,4,12,1,0,0,3,0,0,2,21,0,0,3,0,1
mcdanli01,1958,1,SLN,NL,26,30,0,2,0,0,0,3,0,0,0,14,0,0,2,0,0
mcdanvo01,1958,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mcdermi03,1958,1,DET,AL,4,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
mcdevda01,1958,1,LAN,NL,13,15,1,2,1,0,0,2,0,0,0,6,0,0,0,0,0
mcdonji04,1958,1,CHA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcdougi01,1958,1,NYA,AL,138,503,69,126,19,1,14,65,6,2,59,75,1,3,7,6,15
mcilwst01,1958,1,CHA,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mclisca01,1958,1,CLE,AL,39,64,6,6,0,0,0,1,0,0,13,25,0,0,4,1,1
mcmahdo02,1958,1,ML1,NL,38,9,0,1,0,0,0,0,0,0,2,6,0,0,1,0,1
mcmilro01,1958,1,CIN,NL,145,393,48,90,18,3,1,25,5,2,47,33,5,1,5,1,8
mejiaro01,1958,1,PIT,NL,76,157,17,42,3,2,5,19,2,0,2,27,1,1,5,1,4
meltoda01,1958,1,KC1,AL,9,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
meyerja01,1958,1,PHI,NL,37,18,1,5,0,0,0,1,0,0,0,2,0,0,1,0,1
miksied01,1958,1,BAL,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
miksied01,1958,2,CIN,NL,69,50,15,7,0,0,0,4,1,1,5,5,0,0,4,0,2
milesdo01,1958,1,LAN,NL,8,22,2,4,0,0,0,0,0,0,0,6,0,1,0,0,0
millebo02,1958,1,PHI,NL,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
millest01,1958,1,SFN,NL,42,50,4,6,1,0,0,5,0,0,7,17,0,0,5,0,0
minosmi01,1958,1,CLE,AL,149,556,94,168,25,2,24,80,14,14,59,53,3,15,6,2,13
miranwi01,1958,1,BAL,AL,102,214,15,43,6,0,1,8,1,1,14,25,2,0,2,0,2
mizelvi01,1958,1,SLN,NL,30,61,3,7,1,0,0,1,0,0,1,25,0,0,5,0,1
moellro01,1958,1,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moforhe01,1958,1,DET,AL,25,37,1,1,0,0,0,1,0,0,1,9,0,0,3,0,1
monbobi01,1958,1,BOS,AL,10,17,0,3,0,0,0,1,0,0,0,2,0,0,2,0,1
monroza01,1958,1,NYA,AL,21,17,2,2,1,0,0,0,0,0,0,6,0,0,0,0,0
monzara01,1958,1,SFN,NL,44,49,2,8,0,0,0,1,0,0,0,17,0,0,1,0,1
moonwa01,1958,1,SLN,NL,108,290,36,69,10,3,7,38,2,3,47,30,5,0,1,2,9
moorera02,1958,1,CHA,AL,32,44,1,9,2,0,1,2,0,0,2,13,0,0,5,0,1
moranbi02,1958,1,CLE,AL,115,257,26,58,11,0,1,18,3,2,13,23,1,0,8,1,7
morehse01,1958,1,PHI,NL,27,22,1,4,0,0,0,1,0,0,2,11,0,0,3,0,0
morejda01,1958,1,CIN,NL,12,26,4,5,0,0,0,1,1,0,9,2,1,0,2,0,1
morgabo01,1958,1,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
morgato01,1958,1,DET,AL,39,10,3,2,0,0,0,1,0,0,0,6,0,0,1,0,0
morynwa01,1958,1,CHN,NL,143,512,77,135,26,7,26,77,1,2,62,83,7,8,2,3,7
mossido01,1958,1,CLE,AL,43,26,3,3,0,0,0,1,0,0,0,13,0,0,0,1,0
mossle01,1958,1,CHA,AL,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
muelldo01,1958,1,CHA,AL,70,166,7,42,5,0,0,16,0,0,11,9,3,0,2,1,2
muffebi01,1958,1,SLN,NL,35,20,2,4,1,0,0,2,0,0,1,4,0,0,1,0,1
musiast01,1958,1,SLN,NL,135,472,64,159,35,2,17,62,0,0,72,26,26,1,0,4,19
naragha01,1958,1,CLE,AL,9,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
narlera01,1958,1,CLE,AL,44,54,3,11,1,0,0,0,0,0,4,19,0,0,4,0,0
nealch01,1958,1,LAN,NL,140,473,87,120,9,6,22,65,7,6,61,91,4,5,4,6,11
neemaca01,1958,1,CHN,NL,76,201,30,52,7,0,12,29,0,0,21,41,2,3,0,1,5
negraro01,1958,1,LAN,NL,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
newcodo01,1958,1,LAN,NL,11,12,2,5,0,0,0,0,0,0,2,2,0,0,0,0,0
newcodo01,1958,2,CIN,NL,39,60,9,21,1,0,1,9,0,0,8,10,0,0,0,1,0
nichodo02,1958,1,CHN,NL,24,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
niemabo01,1958,1,BAL,AL,105,366,56,119,20,2,16,60,2,8,44,57,5,0,1,3,12
nixonru01,1958,1,CLE,AL,113,376,42,113,17,4,9,46,0,3,13,38,4,0,4,2,15
nixonwi01,1958,1,BOS,AL,10,17,1,5,1,0,0,2,0,0,0,5,0,0,0,0,1
norenir01,1958,1,SLN,NL,117,178,24,47,9,1,4,22,0,1,13,21,2,4,0,1,3
nuxhajo01,1958,1,CIN,NL,36,62,4,13,1,0,0,5,1,2,1,13,0,0,2,1,0
obrieed01,1958,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obriejo03,1958,1,PIT,NL,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
obriejo03,1958,2,SLN,NL,12,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oconnda02,1958,1,SFN,NL,107,306,44,71,12,2,3,23,2,1,51,35,0,0,9,2,7
odellbi01,1958,1,BAL,AL,42,72,5,8,2,0,1,1,2,0,6,27,0,0,4,0,2
oertech01,1958,1,BAL,AL,14,12,4,2,0,0,1,1,0,0,1,1,1,0,0,0,0
osborbo02,1958,1,DET,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otoolji01,1958,1,CIN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
owensji01,1958,1,PHI,NL,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
pafkoan01,1958,1,ML1,NL,95,164,17,39,7,1,3,23,0,0,15,17,3,2,2,2,3
paineph01,1958,1,SLN,NL,46,7,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0
pappami01,1958,1,BAL,AL,32,42,2,6,2,0,1,3,0,0,0,21,0,0,3,0,0
pascuca02,1958,1,WS1,AL,31,57,2,9,2,1,0,6,0,0,0,4,0,0,4,0,1
pearsal02,1958,1,WS1,AL,146,530,63,146,25,5,3,33,7,8,64,31,1,2,11,3,11
penaor01,1958,1,CIN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pendlji01,1958,1,PIT,NL,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perezge01,1958,1,PIT,NL,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
peterha01,1958,1,PIT,NL,2,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
phillbu02,1958,1,CHA,AL,84,260,26,71,10,0,5,30,3,0,15,14,3,1,5,5,10
phillda01,1958,1,PHI,NL,91,207,30,64,11,4,3,31,1,1,15,20,3,1,1,1,8
phillta01,1958,1,CHN,NL,39,54,2,3,0,0,0,2,0,0,3,24,0,0,5,0,1
piercbi02,1958,1,CHA,AL,35,83,10,17,3,0,0,4,0,0,4,13,0,1,6,0,0
piersji01,1958,1,BOS,AL,130,417,55,99,13,5,8,48,12,2,42,43,2,0,4,6,11
pignajo01,1958,1,LAN,NL,63,142,18,31,4,0,9,17,4,1,16,26,1,2,3,0,3
pilaral01,1958,1,BAL,AL,141,379,40,92,21,0,1,24,7,3,42,37,1,2,5,2,7
pinsova01,1958,1,CIN,NL,27,96,20,26,7,0,1,8,2,1,11,18,0,1,2,0,1
pizarju01,1958,1,ML1,NL,16,32,4,8,2,0,0,6,0,0,3,9,1,0,0,1,2
plewshe01,1958,1,WS1,AL,111,380,46,98,12,6,2,29,2,3,17,45,1,1,3,0,7
podrejo01,1958,1,LAN,NL,42,71,5,9,0,0,0,4,0,0,2,17,0,0,4,2,0
portebo01,1958,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portebo01,1958,2,PIT,NL,37,20,1,1,0,0,1,2,0,0,1,7,0,0,0,0,1
porteja01,1958,1,CLE,AL,40,85,13,17,1,0,4,19,0,0,9,23,0,1,1,0,3
portoar01,1958,1,BAL,AL,32,67,4,11,2,0,1,8,0,0,2,23,0,0,3,0,0
postwa01,1958,1,PHI,NL,110,379,51,107,21,3,12,62,0,2,32,74,5,3,2,4,3
powerjo01,1958,1,PIT,NL,57,82,6,15,1,0,2,2,0,0,8,19,0,0,0,0,3
powervi01,1958,1,KC1,AL,52,205,35,62,13,4,4,27,1,1,7,3,0,0,3,0,8
powervi01,1958,2,CLE,AL,93,385,63,122,24,6,12,53,2,1,13,11,2,1,0,6,5
preskjo01,1958,1,DET,AL,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
purkebo01,1958,1,CIN,NL,37,81,9,9,2,0,1,4,0,0,6,42,0,0,6,1,0
qualtto01,1958,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qualtto01,1958,2,CHA,AL,26,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
rabech01,1958,1,CIN,NL,9,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
rainela01,1958,1,CLE,AL,7,9,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0
ramospe01,1958,1,WS1,AL,53,88,9,21,1,0,0,10,0,0,0,33,0,0,7,1,0
raydocu01,1958,1,PIT,NL,31,38,2,1,0,0,0,1,0,0,6,25,0,0,4,0,0
reedho01,1958,1,KC1,AL,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
reesepe01,1958,1,LAN,NL,59,147,21,33,7,2,4,17,1,2,26,15,0,0,6,2,3
rennabi01,1958,1,BOS,AL,39,56,5,15,5,0,4,18,0,0,6,14,1,0,0,0,1
repulri01,1958,1,PHI,NL,85,238,33,58,9,4,13,40,0,0,15,47,1,4,2,3,9
ricede01,1958,1,ML1,NL,43,121,10,27,7,0,1,8,0,0,8,30,1,0,3,0,3
richabo01,1958,1,NYA,AL,73,182,18,45,6,2,0,14,1,3,8,5,0,0,3,2,1
ridzist01,1958,1,CLE,AL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riverji01,1958,1,CHA,AL,116,276,37,62,8,4,9,35,21,3,24,49,5,1,1,7,7
roachme01,1958,1,ML1,NL,44,136,14,42,7,0,3,10,0,0,6,15,0,0,4,1,1
roberro01,1958,1,PHI,NL,36,99,12,20,5,1,0,9,0,0,7,15,0,0,3,0,2
robinbr01,1958,1,BAL,AL,145,463,31,110,16,3,3,32,1,2,31,51,1,5,7,1,19
robinea01,1958,1,LAN,NL,8,15,3,3,0,0,0,0,0,0,1,4,0,0,0,0,2
robinfr02,1958,1,CIN,NL,148,554,90,149,25,6,31,83,10,1,62,80,5,7,0,0,13
robinhu01,1958,1,ML1,NL,19,6,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0
rodgean01,1958,1,SFN,NL,22,63,7,13,3,1,2,11,0,0,4,14,0,0,0,3,2
rodrifr01,1958,1,CHN,NL,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roebued01,1958,1,LAN,NL,32,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
romanjo01,1958,1,CHA,AL,4,7,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0
romonjo01,1958,1,WS1,AL,27,13,3,4,0,1,1,1,0,0,0,3,0,0,1,0,0
rosebjo01,1958,1,LAN,NL,114,384,52,104,11,9,14,43,11,8,36,56,2,2,4,5,5
roselbo01,1958,1,ML1,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rudoldo01,1958,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
runnepe01,1958,1,BOS,AL,147,568,103,183,32,5,8,59,1,2,87,49,0,6,2,3,15
rushbo01,1958,1,ML1,NL,28,45,2,9,1,0,0,1,0,0,3,14,0,0,3,1,1
sanfoja02,1958,1,PHI,NL,38,59,3,10,4,0,0,2,0,0,5,17,0,0,3,0,1
sauerha01,1958,1,SFN,NL,88,236,27,59,8,0,12,46,0,0,35,37,2,4,0,2,4
sawatca01,1958,1,ML1,NL,10,10,1,1,0,0,0,1,0,0,2,5,0,0,0,1,1
